Video,Frame,PERCLOS,BlinkRate,YawnRate,KSS,Timestamp
14-1,14-1_frame_0270_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:25:28.868000
14-1,14-1_frame_0330_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:25:38.869000
14-1,14-1_frame_0390_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:25:48.901000
14-1,14-1_frame_0450_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:25:58.900000
14-1,14-1_frame_0510_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:26:08.935000
14-1,14-1_frame_0570_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:26:18.935000
14-1,14-1_frame_0630_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:26:28.938000
14-1,14-1_frame_0690_face0.jpg,0.0167,0.0667,0.0000,5,1900-01-01 10:26:38.937000
14-1,14-1_frame_0750_face0.jpg,0.0167,0.0667,0.0000,5,1900-01-01 10:26:48.937000
14-1,14-1_frame_0810_face0.jpg,0.0111,0.0333,0.0000,5,1900-01-01 10:26:58.969000
14-1,14-1_frame_0870_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:27:09.169000
14-1,14-1_frame_0930_face0.jpg,0.0111,0.0667,0.0000,5,1900-01-01 10:27:19.172000
14-1,14-1_frame_0990_face0.jpg,0.0167,0.1000,0.0000,5,1900-01-01 10:27:29.703000
14-1,14-1_frame_1050_face0.jpg,0.0167,0.1000,0.0000,5,1900-01-01 10:27:39.771000
14-1,14-1_frame_1110_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:27:49.803000
14-1,14-1_frame_1170_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:27:59.871000
14-1,14-1_frame_1230_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:28:09.904000
14-1,14-1_frame_1290_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:28:20.039000
14-1,14-1_frame_1350_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:28:30.038000
14-1,14-1_frame_1410_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:28:40.038000
14-1,14-1_frame_1470_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:28:50.038000
14-1,14-1_frame_1530_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:29:00.071000
14-1,14-1_frame_1590_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:29:10.438000
14-1,14-1_frame_1650_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:29:20.473000
14-1,14-1_frame_1710_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:29:30.639000
14-1,14-1_frame_1770_face0.jpg,0.0111,0.0667,0.0000,5,1900-01-01 10:29:40.971000
14-1,14-1_frame_1830_face0.jpg,0.0111,0.0667,0.0000,5,1900-01-01 10:29:51.005000
14-1,14-1_frame_1890_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:30:01.073000
14-1,14-1_frame_1950_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:30:11.406000
14-1,14-1_frame_2010_face0.jpg,0.0278,0.1000,0.0000,5,1900-01-01 10:30:21.405000
14-1,14-1_frame_2070_face0.jpg,0.0278,0.1000,0.0000,5,1900-01-01 10:30:31.405000
14-1,14-1_frame_2130_face0.jpg,0.0222,0.0667,0.0000,5,1900-01-01 10:30:41.407000
14-1,14-1_frame_2190_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:30:51.407000
14-1,14-1_frame_2250_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:01.407000
14-1,14-1_frame_2310_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:11.406000
14-1,14-1_frame_2370_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:21.842000
14-1,14-1_frame_2430_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:31.841000
14-1,14-1_frame_2490_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:41.842000
14-1,14-1_frame_2550_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:31:51.873000
14-1,14-1_frame_2610_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:32:01.874000
14-1,14-1_frame_2670_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:32:12.142000
14-1,14-1_frame_2730_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:32:22.142000
14-1,14-1_frame_2790_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:32:32.143000
14-1,14-1_frame_2850_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:32:42.142000
14-1,14-1_frame_2910_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:32:52.143000
14-1,14-1_frame_2970_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:33:02.141000
14-1,14-1_frame_3030_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:33:12.509000
14-1,14-1_frame_3090_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:33:22.508000
14-1,14-1_frame_3150_face0.jpg,0.0056,0.0333,0.0000,5,1900-01-01 10:33:32.508000
14-1,14-1_frame_3210_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:33:42.510000
14-1,14-1_frame_3270_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:33:52.543000
14-1,14-1_frame_3330_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:34:02.577000
14-1,14-1_frame_3390_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:34:12.577000
14-1,14-1_frame_3450_face0.jpg,0.0000,0.0000,0.0000,5,1900-01-01 10:34:22.577000
14-2,14-2_frame_0090_face0.jpg,0.0278,0.1333,0.0000,7,1900-01-01 03:31:29.226000
14-2,14-2_frame_0150_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:31:39.224000
14-2,14-2_frame_0210_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:31:49.292000
14-2,14-2_frame_0270_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:31:59.393000
14-2,14-2_frame_0330_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:32:09.692000
14-2,14-2_frame_0390_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:32:20.059000
14-2,14-2_frame_0450_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:32:30.060000
14-2,14-2_frame_0510_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:32:40.460000
14-2,14-2_frame_0570_face0.jpg,0.0444,0.2333,0.0000,7,1900-01-01 03:32:50.460000
14-2,14-2_frame_0630_face0.jpg,0.0500,0.2667,0.0000,7,1900-01-01 03:33:00.493000
14-2,14-2_frame_0690_face0.jpg,0.0444,0.2333,0.0000,7,1900-01-01 03:33:10.828000
14-2,14-2_frame_0750_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:33:20.827000
14-2,14-2_frame_0810_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:33:31.193000
14-2,14-2_frame_0870_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:33:41.194000
14-2,14-2_frame_0930_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:33:51.193000
14-2,14-2_frame_0990_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:34:01.527000
14-2,14-2_frame_1050_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:34:11.528000
14-2,14-2_frame_1110_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:34:21.528000
14-2,14-2_frame_1170_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:34:31.529000
14-2,14-2_frame_1230_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:34:41.527000
14-2,14-2_frame_1290_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:34:51.527000
14-2,14-2_frame_1350_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:35:01.528000
14-2,14-2_frame_1410_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:35:11.530000
14-2,14-2_frame_1470_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:35:21.529000
14-2,14-2_frame_1530_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:35:31.795000
14-2,14-2_frame_1590_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:35:41.797000
14-2,14-2_frame_1650_face0.jpg,0.0222,0.1333,0.0000,7,1900-01-01 03:35:51.797000
14-2,14-2_frame_1710_face0.jpg,0.0222,0.1333,0.0000,7,1900-01-01 03:36:01.796000
14-2,14-2_frame_1770_face0.jpg,0.0444,0.2667,0.0000,7,1900-01-01 03:36:11.798000
14-2,14-2_frame_1830_face0.jpg,0.0278,0.1667,0.0000,7,1900-01-01 03:36:21.797000
14-2,14-2_frame_1890_face0.jpg,0.0278,0.1667,0.0000,7,1900-01-01 03:36:31.797000
14-2,14-2_frame_1950_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:36:41.799000
14-2,14-2_frame_2010_face0.jpg,0.0111,0.0667,0.0000,7,1900-01-01 03:36:51.798000
14-2,14-2_frame_2070_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:37:01.797000
14-2,14-2_frame_2130_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:37:11.998000
14-2,14-2_frame_2190_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:37:21.997000
14-2,14-2_frame_2250_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:37:31.997000
14-2,14-2_frame_2310_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:37:42.031000
14-2,14-2_frame_2370_face0.jpg,0.0222,0.0667,0.0000,7,1900-01-01 03:37:52.032000
14-2,14-2_frame_2430_face0.jpg,0.0667,0.3000,0.0000,7,1900-01-01 03:38:02.033000
14-2,14-2_frame_2490_face0.jpg,0.0778,0.3667,0.0000,7,1900-01-01 03:38:12.031000
14-2,14-2_frame_2553_face0.jpg,0.0778,0.4000,0.0000,7,1900-01-01 03:38:22.530000
14-2,14-2_frame_2613_face0.jpg,0.0500,0.2333,0.0000,7,1900-01-01 03:38:32.531000
14-2,14-2_frame_2673_face0.jpg,0.0389,0.1667,0.0000,7,1900-01-01 03:38:42.566000
14-2,14-2_frame_2733_face0.jpg,0.0333,0.1667,0.0000,7,1900-01-01 03:38:52.564000
14-2,14-2_frame_2793_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:39:02.667000
14-2,14-2_frame_2853_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:39:12.700000
14-2,14-2_frame_2913_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:39:23.034000
14-2,14-2_frame_2973_face0.jpg,0.0000,0.0000,0.0000,7,1900-01-01 03:39:33.099000
14-2,14-2_frame_3033_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:39:43.134000
14-2,14-2_frame_3093_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:39:53.200000
14-2,14-2_frame_3153_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:40:03.267000
14-2,14-2_frame_3213_face0.jpg,0.0056,0.0333,0.0000,7,1900-01-01 03:40:13.467000
14-2,14-2_frame_3273_face0.jpg,0.0167,0.1000,0.0000,7,1900-01-01 03:40:23.602000
14-2,14-2_frame_3333_face0.jpg,0.0222,0.1333,0.0000,7,1900-01-01 03:40:33.634000
14-2,14-2_frame_3393_face0.jpg,0.0444,0.2667,0.0000,7,1900-01-01 03:40:43.968000
14-2,14-2_frame_3453_face0.jpg,0.0500,0.3000,0.0000,7,1900-01-01 03:40:54.035000
14-3,14-3_frame_0090_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:12:22.834000
14-3,14-3_frame_0150_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:12:32.836000
14-3,14-3_frame_0210_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:12:42.868000
14-3,14-3_frame_0270_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:12:52.901000
14-3,14-3_frame_0330_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:13:02.901000
14-3,14-3_frame_0390_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:13:12.902000
14-3,14-3_frame_0450_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:13:22.903000
14-3,14-3_frame_0510_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:13:32.904000
14-3,14-3_frame_0570_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:13:42.970000
14-3,14-3_frame_0630_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:13:52.968000
14-3,14-3_frame_0690_face0.jpg,0.0333,0.2000,0.0000,8,1900-01-01 12:14:03.038000
14-3,14-3_frame_0750_face0.jpg,0.0333,0.2000,0.0000,8,1900-01-01 12:14:13.304000
14-3,14-3_frame_0810_face0.jpg,0.0222,0.1333,0.0000,8,1900-01-01 12:14:23.337000
14-3,14-3_frame_0870_face0.jpg,0.0167,0.0667,0.0000,8,1900-01-01 12:14:33.438000
14-3,14-3_frame_0930_face0.jpg,0.0167,0.0667,0.0000,8,1900-01-01 12:14:43.470000
14-3,14-3_frame_0990_face0.jpg,0.0167,0.0667,0.0000,8,1900-01-01 12:14:53.471000
14-3,14-3_frame_1050_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:15:03.471000
14-3,14-3_frame_1110_face0.jpg,0.0000,0.0000,0.0000,8,1900-01-01 12:15:13.470000
14-3,14-3_frame_1170_face0.jpg,0.0278,0.1000,0.0000,8,1900-01-01 12:15:23.470000
14-3,14-3_frame_1230_face0.jpg,0.0278,0.1000,0.0000,8,1900-01-01 12:15:33.472000
14-3,14-3_frame_1290_face0.jpg,0.0278,0.1000,0.0000,8,1900-01-01 12:15:43.671000
14-3,14-3_frame_1350_face0.jpg,0.0389,0.0667,0.0000,8,1900-01-01 12:15:53.704000
14-3,14-3_frame_1410_face0.jpg,0.0389,0.0667,0.0000,8,1900-01-01 12:16:03.703000
14-3,14-3_frame_1470_face0.jpg,0.0444,0.1000,0.0000,8,1900-01-01 12:16:13.740000
14-3,14-3_frame_1530_face0.jpg,0.0333,0.1000,0.0000,8,1900-01-01 12:16:23.738000
14-3,14-3_frame_1590_face0.jpg,0.0333,0.1000,0.0000,8,1900-01-01 12:16:33.772000
14-3,14-3_frame_1650_face0.jpg,0.0278,0.0667,0.0000,8,1900-01-01 12:16:43.771000
14-3,14-3_frame_1710_face0.jpg,0.0167,0.0667,0.0000,8,1900-01-01 12:16:53.771000
14-3,14-3_frame_1770_face0.jpg,0.0222,0.1000,0.0000,8,1900-01-01 12:17:03.841000
14-3,14-3_frame_1830_face0.jpg,0.0444,0.1667,0.0000,8,1900-01-01 12:17:13.840000
14-3,14-3_frame_1890_face0.jpg,0.0278,0.1000,0.0000,8,1900-01-01 12:17:24.341000
14-3,14-3_frame_1950_face0.jpg,0.0278,0.1000,0.0000,8,1900-01-01 12:17:34.340000
14-3,14-3_frame_2010_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:17:44.340000
14-3,14-3_frame_2070_face0.jpg,0.0111,0.0667,0.0000,8,1900-01-01 12:17:54.375000
14-3,14-3_frame_2130_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:18:04.642000
14-3,14-3_frame_2190_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:18:14.974000
14-3,14-3_frame_2250_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:18:24.974000
14-3,14-3_frame_2310_face0.jpg,0.0056,0.0333,0.0000,8,1900-01-01 12:18:35.073000
14-3,14-3_frame_2370_face0.jpg,0.0389,0.2000,0.0000,8,1900-01-01 12:18:45.075000
14-3,14-3_frame_2430_face0.jpg,0.0833,0.3000,0.0000,8,1900-01-01 12:18:55.107000
14-3,14-3_frame_2490_face0.jpg,0.0889,0.3333,0.0000,8,1900-01-01 12:19:05.174000
14-3,14-3_frame_2550_face0.jpg,0.0500,0.1333,0.0000,8,1900-01-01 12:19:15.174000
14-3,14-3_frame_2610_face0.jpg,0.0167,0.0667,0.0000,8,1900-01-01 12:19:25.207000
14-3,14-3_frame_2670_face0.jpg,0.0389,0.0667,0.0000,8,1900-01-01 12:19:35.208000
14-3,14-3_frame_2730_face0.jpg,0.0444,0.1000,0.0000,8,1900-01-01 12:19:45.208000
14-3,14-3_frame_2790_face0.jpg,0.0333,0.0667,0.0000,8,1900-01-01 12:19:55.208000
14-3,14-3_frame_2850_face0.jpg,0.0222,0.1000,0.0000,8,1900-01-01 12:20:05.207000
14-3,14-3_frame_2910_face0.jpg,0.1778,0.2000,0.0000,8,1900-01-01 12:20:15.242000
14-3,14-3_frame_2970_face0.jpg,0.2222,0.3667,0.0000,8,1900-01-01 12:20:25.242000
14-3,14-3_frame_3030_face0.jpg,0.2222,0.3667,0.0000,8,1900-01-01 12:20:35.243000
14-3,14-3_frame_3090_face0.jpg,0.1222,0.4333,0.0000,8,1900-01-01 12:20:45.413000
14-3,14-3_frame_3150_face0.jpg,0.0889,0.3000,0.0000,8,1900-01-01 12:20:55.411000
14-3,14-3_frame_3210_face0.jpg,0.0944,0.3333,0.0000,8,1900-01-01 12:21:05.411000
14-3,14-3_frame_3270_face0.jpg,0.0722,0.2667,0.0000,8,1900-01-01 12:21:15.412000
14-3,14-3_frame_3330_face0.jpg,0.1333,0.4000,0.0000,8,1900-01-01 12:21:25.410000
14-3,14-3_frame_3390_face0.jpg,0.2944,0.5000,0.0000,8,1900-01-01 12:21:35.412000
14-3,14-3_frame_3450_face0.jpg,0.2833,0.4333,0.0000,8,1900-01-01 12:21:45.411000
2-1,2-1_frame_0091_face0.jpg,0.0667,0.3333,0.0000,3,1900-01-01 10:57:30.307000
2-1,2-1_frame_0151_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 10:57:40.376000
2-1,2-1_frame_0211_face0.jpg,0.0556,0.3000,0.0000,3,1900-01-01 10:57:50.674000
2-1,2-1_frame_0271_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 10:58:00.674000
2-1,2-1_frame_0331_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 10:58:10.675000
2-1,2-1_frame_0391_face0.jpg,0.0333,0.2000,0.0000,3,1900-01-01 10:58:20.675000
2-1,2-1_frame_0451_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 10:58:30.710000
2-1,2-1_frame_0511_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 10:58:40.741000
2-1,2-1_frame_0571_face0.jpg,0.0500,0.3000,0.0000,3,1900-01-01 10:58:50.743000
2-1,2-1_frame_0631_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 10:59:01.010000
2-1,2-1_frame_0691_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 10:59:11.008000
2-1,2-1_frame_0751_face0.jpg,0.0611,0.3333,0.0000,3,1900-01-01 10:59:21.010000
2-1,2-1_frame_0811_face0.jpg,0.0444,0.2000,0.0000,3,1900-01-01 10:59:31.042000
2-1,2-1_frame_0871_face0.jpg,0.0278,0.1000,0.0000,3,1900-01-01 10:59:41.176000
2-1,2-1_frame_0931_face0.jpg,0.0222,0.1333,0.0000,3,1900-01-01 10:59:51.176000
2-1,2-1_frame_0991_face0.jpg,0.0222,0.1333,0.0000,3,1900-01-01 11:00:01.443000
2-1,2-1_frame_1051_face0.jpg,0.0222,0.1333,0.0000,3,1900-01-01 11:00:11.444000
2-1,2-1_frame_1111_face0.jpg,0.0167,0.1000,0.0000,3,1900-01-01 11:00:21.442000
2-1,2-1_frame_1171_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 11:00:31.510000
2-1,2-1_frame_1231_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 11:00:41.543000
2-1,2-1_frame_1291_face0.jpg,0.0611,0.3667,0.0000,3,1900-01-01 11:00:51.576000
2-1,2-1_frame_1351_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 11:01:01.610000
2-1,2-1_frame_1411_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 11:01:11.610000
2-1,2-1_frame_1471_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 11:01:21.643000
2-1,2-1_frame_1531_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 11:01:31.644000
2-1,2-1_frame_1591_face0.jpg,0.0333,0.2000,0.0000,3,1900-01-01 11:01:42.044000
2-1,2-1_frame_1651_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 11:01:52.078000
2-1,2-1_frame_1711_face0.jpg,0.0667,0.4000,0.0000,3,1900-01-01 11:02:02.080000
2-1,2-1_frame_1771_face0.jpg,0.0778,0.4667,0.0000,3,1900-01-01 11:02:12.111000
2-1,2-1_frame_1831_face0.jpg,0.0833,0.5000,0.0000,3,1900-01-01 11:02:22.111000
2-1,2-1_frame_1891_face0.jpg,0.0778,0.4667,0.0000,3,1900-01-01 11:02:32.178000
2-1,2-1_frame_1951_face0.jpg,0.0500,0.3000,0.0000,3,1900-01-01 11:02:42.179000
2-1,2-1_frame_2011_face0.jpg,0.0333,0.2000,0.0000,3,1900-01-01 11:02:52.179000
2-1,2-1_frame_2071_face0.jpg,0.0500,0.2667,0.0000,3,1900-01-01 11:03:02.204000
2-1,2-1_frame_2131_face0.jpg,0.0611,0.3333,0.0000,3,1900-01-01 11:03:12.204000
2-1,2-1_frame_2191_face0.jpg,0.0667,0.3667,0.0000,3,1900-01-01 11:03:22.247000
2-1,2-1_frame_2251_face0.jpg,0.0333,0.2000,0.0000,3,1900-01-01 11:03:32.247000
2-1,2-1_frame_2311_face0.jpg,0.0444,0.2333,0.0000,3,1900-01-01 11:03:42.246000
2-1,2-1_frame_2371_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 11:03:52.315000
2-1,2-1_frame_2431_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 11:04:02.312000
2-1,2-1_frame_2491_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 11:04:12.380000
2-1,2-1_frame_2551_face0.jpg,0.0389,0.2333,0.0000,3,1900-01-01 11:04:22.881000
2-1,2-1_frame_2611_face0.jpg,0.0722,0.4333,0.0000,3,1900-01-01 11:04:32.914000
2-1,2-1_frame_2671_face0.jpg,0.0722,0.4333,0.0000,3,1900-01-01 11:04:43.013000
2-1,2-1_frame_2731_face0.jpg,0.0778,0.4667,0.0000,3,1900-01-01 11:04:53.013000
2-1,2-1_frame_2791_face0.jpg,0.0500,0.3000,0.0000,3,1900-01-01 11:05:03.014000
2-1,2-1_frame_2851_face0.jpg,0.0444,0.2667,0.0000,3,1900-01-01 11:05:13.015000
2-1,2-1_frame_2911_face0.jpg,0.0500,0.3000,0.0000,3,1900-01-01 11:05:23.014000
2-1,2-1_frame_2971_face0.jpg,0.0611,0.3667,0.0000,3,1900-01-01 11:05:33.013000
2-1,2-1_frame_3031_face0.jpg,0.0667,0.4000,0.0000,3,1900-01-01 11:05:43.205000
2-1,2-1_frame_3091_face0.jpg,0.0611,0.3667,0.0000,3,1900-01-01 11:05:53.215000
2-1,2-1_frame_3151_face0.jpg,0.0667,0.4000,0.0000,3,1900-01-01 11:06:03.506000
2-1,2-1_frame_3211_face0.jpg,0.0778,0.4667,0.0000,3,1900-01-01 11:06:13.506000
2-1,2-1_frame_3271_face0.jpg,0.0667,0.4000,0.0000,3,1900-01-01 11:06:23.514000
2-1,2-1_frame_3331_face0.jpg,0.0667,0.4000,0.0000,3,1900-01-01 11:06:33.583000
2-1,2-1_frame_3391_face0.jpg,0.0611,0.3667,0.0000,3,1900-01-01 11:06:43.582000
2-1,2-1_frame_3451_face0.jpg,0.0556,0.3333,0.0000,3,1900-01-01 11:06:53.615000
2-2,2-2_frame_0090_face0.jpg,0.1611,0.9000,0.0000,7,1900-01-01 03:52:03.912000
2-2,2-2_frame_0150_face0.jpg,0.1778,0.9667,0.0000,7,1900-01-01 03:52:13.912000
2-2,2-2_frame_0210_face0.jpg,0.1944,1.0667,0.0000,7,1900-01-01 03:52:31.540000
2-2,2-2_frame_0270_face0.jpg,0.2222,1.1667,0.0000,7,1900-01-01 03:52:51.551000
2-2,2-2_frame_0330_face0.jpg,0.2111,1.1333,0.0000,7,1900-01-01 03:53:11.546000
2-2,2-2_frame_0390_face0.jpg,0.2222,1.1000,0.0000,7,1900-01-01 03:53:31.556000
2-2,2-2_frame_0450_face0.jpg,0.2167,1.0667,0.0000,7,1900-01-01 03:53:51.557000
2-2,2-2_frame_0510_face0.jpg,0.2500,1.2333,0.0000,7,1900-01-01 03:54:11.553000
2-2,2-2_frame_0570_face0.jpg,0.2500,1.3667,0.0000,7,1900-01-01 03:54:31.560000
2-2,2-2_frame_0630_face0.jpg,0.2611,1.3000,0.0000,7,1900-01-01 03:54:51.541000
2-2,2-2_frame_0690_face0.jpg,0.2611,1.3000,0.0000,7,1900-01-01 03:55:11.554000
2-2,2-2_frame_0750_face0.jpg,0.2889,1.3000,0.0000,7,1900-01-01 03:55:31.558000
2-2,2-2_frame_0810_face0.jpg,0.3111,1.4667,0.0000,7,1900-01-01 03:55:51.558000
2-2,2-2_frame_0870_face0.jpg,0.3444,1.5667,0.0000,7,1900-01-01 03:56:11.555000
2-2,2-2_frame_0930_face0.jpg,0.3333,1.5333,0.0000,7,1900-01-01 03:56:31.552000
2-2,2-2_frame_0990_face0.jpg,0.3667,1.4667,0.0000,7,1900-01-01 03:56:51.558000
2-2,2-2_frame_1050_face0.jpg,0.3722,1.3667,0.0000,7,1900-01-01 03:57:11.560000
2-2,2-2_frame_1110_face0.jpg,0.4167,1.4667,0.0000,7,1900-01-01 03:57:31.561000
2-2,2-2_frame_1170_face0.jpg,0.4167,1.4333,0.0000,7,1900-01-01 03:57:51.559000
2-2,2-2_frame_1230_face0.jpg,0.4333,1.4667,0.0000,7,1900-01-01 03:58:11.558000
2-2,2-2_frame_1290_face0.jpg,0.5444,1.2667,0.0000,7,1900-01-01 03:58:31.560000
2-2,2-2_frame_1350_face0.jpg,0.5944,1.3000,0.0000,7,1900-01-01 03:58:51.548000
2-2,2-2_frame_1410_face0.jpg,0.5444,1.2667,0.0000,7,1900-01-01 03:59:11.559000
2-2,2-2_frame_1470_face0.jpg,0.3833,1.5333,0.0000,7,1900-01-01 03:59:31.689000
2-2,2-2_frame_1530_face0.jpg,0.2778,1.5667,0.0000,7,1900-01-01 03:59:51.821000
2-2,2-2_frame_1590_face0.jpg,0.2722,1.5667,0.0000,7,1900-01-01 04:00:12.091000
2-2,2-2_frame_1650_face0.jpg,0.2833,1.6000,0.0000,7,1900-01-01 04:00:32.162000
2-2,2-2_frame_1710_face0.jpg,0.3222,1.7333,0.0000,7,1900-01-01 04:00:52.160000
2-2,2-2_frame_1770_face0.jpg,0.3667,1.7667,0.0000,7,1900-01-01 04:01:12.155000
2-3,2-3_frame_0090_face0.jpg,0.0889,0.5333,0.0000,6,1900-01-01 12:19:43.384000
2-3,2-3_frame_0150_face0.jpg,0.1056,0.5333,0.0000,6,1900-01-01 12:20:03.382000
2-3,2-3_frame_0210_face0.jpg,0.1056,0.5333,0.0000,6,1900-01-01 12:20:29.118000
2-3,2-3_frame_0270_face0.jpg,0.1500,0.8000,0.0000,6,1900-01-01 12:20:49.518000
