Video,Frame,PERCLOS,BlinkRate,YawnRate,YawnCount,KSS,Timestamp
14-1,14-1_frame_2067_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:30.907000
14-1,14-1_frame_2073_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:31.907000
14-1,14-1_frame_2079_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:32.906000
14-1,14-1_frame_2085_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:33.908000
14-1,14-1_frame_2091_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:34.907000
14-1,14-1_frame_2097_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:35.908000
14-1,14-1_frame_2103_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:36.907000
14-1,14-1_frame_2109_face0.jpg,0.0444,0.1333,0.0000,0,5,1900-01-01 10:30:37.906000
14-1,14-1_frame_2115_face0.jpg,0.0333,0.0667,0.0000,0,5,1900-01-01 10:30:38.907000
14-1,14-1_frame_2121_face0.jpg,0.0333,0.0667,0.0000,0,5,1900-01-01 10:30:39.906000
14-1,14-1_frame_2127_face0.jpg,0.0333,0.0667,0.0000,0,5,1900-01-01 10:30:40.907000
14-1,14-1_frame_2133_face0.jpg,0.0333,0.0667,0.0000,0,5,1900-01-01 10:30:41.906000
14-1,14-1_frame_2139_face0.jpg,0.0333,0.0000,0.0000,0,5,1900-01-01 10:30:42.908000
14-1,14-1_frame_2145_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:43.907000
14-1,14-1_frame_2151_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:44.907000
14-1,14-1_frame_2157_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:45.907000
14-1,14-1_frame_2163_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:46.907000
14-1,14-1_frame_2169_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:47.906000
14-1,14-1_frame_2175_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:48.906000
14-1,14-1_frame_2181_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:49.907000
14-1,14-1_frame_2187_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:50.907000
14-1,14-1_frame_2193_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:51.906000
14-1,14-1_frame_2199_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:52.905000
14-1,14-1_frame_2205_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:53.906000
14-1,14-1_frame_2211_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:54.906000
14-1,14-1_frame_2217_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:55.907000
14-1,14-1_frame_2223_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:56.908000
14-1,14-1_frame_2229_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:57.908000
14-1,14-1_frame_2235_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:58.907000
14-1,14-1_frame_2241_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:30:59.908000
14-1,14-1_frame_2247_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:00.907000
14-1,14-1_frame_2253_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:01.907000
14-1,14-1_frame_2259_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:02.907000
14-1,14-1_frame_2265_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:03.907000
14-1,14-1_frame_2271_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:04.907000
14-1,14-1_frame_2277_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:05.906000
14-1,14-1_frame_2283_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:06.907000
14-1,14-1_frame_2289_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:07.909000
14-1,14-1_frame_2295_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:08.907000
14-1,14-1_frame_2301_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:09.907000
14-1,14-1_frame_2307_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:10.907000
14-1,14-1_frame_2313_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:11.907000
14-1,14-1_frame_2319_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:12.907000
14-1,14-1_frame_2325_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:13.907000
14-1,14-1_frame_2331_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:14.907000
14-1,14-1_frame_2337_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:15.906000
14-1,14-1_frame_2343_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:16.907000
14-1,14-1_frame_2349_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:17.939000
14-1,14-1_frame_2355_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:18.939000
14-1,14-1_frame_2361_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:20.342000
14-1,14-1_frame_2367_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:21.340000
14-1,14-1_frame_2373_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:22.341000
14-1,14-1_frame_2379_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:23.341000
14-1,14-1_frame_2385_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:24.340000
14-1,14-1_frame_2391_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:25.341000
14-1,14-1_frame_2397_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:26.342000
14-1,14-1_frame_2403_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:27.342000
14-1,14-1_frame_2409_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:28.340000
14-1,14-1_frame_2415_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:29.340000
14-1,14-1_frame_2421_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:30.341000
14-1,14-1_frame_2427_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:31.340000
14-1,14-1_frame_2433_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:32.341000
14-1,14-1_frame_2439_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:33.341000
14-1,14-1_frame_2445_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:34.340000
14-1,14-1_frame_2451_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:35.340000
14-1,14-1_frame_2457_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:36.341000
14-1,14-1_frame_2463_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:37.341000
14-1,14-1_frame_2469_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:38.340000
14-1,14-1_frame_2475_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:39.341000
14-1,14-1_frame_2481_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:40.341000
14-1,14-1_frame_2487_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:41.340000
14-1,14-1_frame_2493_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:42.341000
14-1,14-1_frame_2499_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:43.342000
14-1,14-1_frame_2505_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:44.341000
14-1,14-1_frame_2511_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:45.374000
14-1,14-1_frame_2517_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:46.373000
14-1,14-1_frame_2523_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:47.374000
14-1,14-1_frame_2529_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:48.374000
14-1,14-1_frame_2535_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:49.375000
14-1,14-1_frame_2541_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:50.376000
14-1,14-1_frame_2547_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:51.376000
14-1,14-1_frame_2553_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:52.374000
14-1,14-1_frame_2559_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:53.374000
14-1,14-1_frame_2565_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:54.373000
14-1,14-1_frame_2571_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:55.374000
14-1,14-1_frame_2577_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:56.373000
14-1,14-1_frame_2583_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:57.374000
14-1,14-1_frame_2589_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:58.375000
14-1,14-1_frame_2595_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:31:59.374000
14-1,14-1_frame_2601_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:00.375000
14-1,14-1_frame_2607_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:01.374000
14-1,14-1_frame_2613_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:02.374000
14-1,14-1_frame_2619_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:03.375000
14-1,14-1_frame_2625_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:04.375000
14-1,14-1_frame_2631_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:05.375000
14-1,14-1_frame_2637_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:06.375000
14-1,14-1_frame_2643_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:07.375000
14-1,14-1_frame_2649_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:08.374000
14-1,14-1_frame_2655_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:09.375000
14-1,14-1_frame_2661_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:10.641000
14-1,14-1_frame_2667_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:11.642000
14-1,14-1_frame_2673_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:12.640000
14-1,14-1_frame_2679_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:13.641000
14-1,14-1_frame_2685_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:14.642000
14-1,14-1_frame_2691_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:15.643000
14-1,14-1_frame_2697_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:16.642000
14-1,14-1_frame_2703_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:17.642000
14-1,14-1_frame_2709_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:18.641000
14-1,14-1_frame_2715_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:19.641000
14-1,14-1_frame_2721_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:20.642000
14-1,14-1_frame_2727_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:21.641000
14-1,14-1_frame_2733_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:22.642000
14-1,14-1_frame_2739_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:23.641000
14-1,14-1_frame_2745_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:24.642000
14-1,14-1_frame_2751_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:25.641000
14-1,14-1_frame_2757_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:26.641000
14-1,14-1_frame_2763_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:27.643000
14-1,14-1_frame_2769_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:32:28.641000
14-1,14-1_frame_2775_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:29.643000
14-1,14-1_frame_2781_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:30.641000
14-1,14-1_frame_2787_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:31.641000
14-1,14-1_frame_2793_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:32.641000
14-1,14-1_frame_2799_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:33.641000
14-1,14-1_frame_2805_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:34.642000
14-1,14-1_frame_2811_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:35.643000
14-1,14-1_frame_2817_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:36.641000
14-1,14-1_frame_2823_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:37.641000
14-1,14-1_frame_2829_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:38.640000
14-1,14-1_frame_2835_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:39.642000
14-1,14-1_frame_2841_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:40.641000
14-1,14-1_frame_2847_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:41.642000
14-1,14-1_frame_2853_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:42.641000
14-1,14-1_frame_2859_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:43.642000
14-1,14-1_frame_2865_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:44.643000
14-1,14-1_frame_2871_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:45.644000
14-1,14-1_frame_2877_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:46.641000
14-1,14-1_frame_2883_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:47.641000
14-1,14-1_frame_2889_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:48.641000
14-1,14-1_frame_2895_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:49.641000
14-1,14-1_frame_2901_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:50.641000
14-1,14-1_frame_2907_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:51.641000
14-1,14-1_frame_2913_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:52.641000
14-1,14-1_frame_2919_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:53.642000
14-1,14-1_frame_2925_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:54.641000
14-1,14-1_frame_2931_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:55.641000
14-1,14-1_frame_2937_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:56.642000
14-1,14-1_frame_2943_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:57.643000
14-1,14-1_frame_2949_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:58.641000
14-1,14-1_frame_2955_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:32:59.643000
14-1,14-1_frame_2961_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:00.641000
14-1,14-1_frame_2967_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:01.641000
14-1,14-1_frame_2973_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:02.641000
14-1,14-1_frame_2979_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:03.641000
14-1,14-1_frame_2985_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:05.009000
14-1,14-1_frame_2991_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:06.009000
14-1,14-1_frame_2997_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:07.007000
14-1,14-1_frame_3003_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:08.009000
14-1,14-1_frame_3009_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:09.008000
14-1,14-1_frame_3015_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:10.008000
14-1,14-1_frame_3021_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:11.008000
14-1,14-1_frame_3027_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:12.009000
14-1,14-1_frame_3033_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:13.009000
14-1,14-1_frame_3039_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:14.009000
14-1,14-1_frame_3045_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:15.009000
14-1,14-1_frame_3051_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:16.009000
14-1,14-1_frame_3057_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:17.009000
14-1,14-1_frame_3063_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:18.008000
14-1,14-1_frame_3069_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:19.009000
14-1,14-1_frame_3075_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:20.010000
14-1,14-1_frame_3081_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:21.008000
14-1,14-1_frame_3087_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:22.009000
14-1,14-1_frame_3093_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:23.009000
14-1,14-1_frame_3099_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:24.009000
14-1,14-1_frame_3105_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:25.009000
14-1,14-1_frame_3111_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:26.009000
14-1,14-1_frame_3117_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:27.009000
14-1,14-1_frame_3123_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:28.009000
14-1,14-1_frame_3129_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:29.008000
14-1,14-1_frame_3135_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:30.010000
14-1,14-1_frame_3141_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:31.011000
14-1,14-1_frame_3147_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:32.009000
14-1,14-1_frame_3153_face0.jpg,0.0111,0.0667,0.0000,0,5,1900-01-01 10:33:33.008000
14-1,14-1_frame_3159_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:34.009000
14-1,14-1_frame_3165_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:35.010000
14-1,14-1_frame_3171_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:36.010000
14-1,14-1_frame_3177_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:37.011000
14-1,14-1_frame_3183_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:38.011000
14-1,14-1_frame_3189_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:39.009000
14-1,14-1_frame_3195_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:40.010000
14-1,14-1_frame_3201_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:41.011000
14-1,14-1_frame_3207_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:42.010000
14-1,14-1_frame_3213_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:43.011000
14-1,14-1_frame_3219_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:44.012000
14-1,14-1_frame_3225_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:45.009000
14-1,14-1_frame_3231_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:46.010000
14-1,14-1_frame_3237_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:47.010000
14-1,14-1_frame_3243_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:48.010000
14-1,14-1_frame_3249_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:49.010000
14-1,14-1_frame_3255_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:50.011000
14-1,14-1_frame_3261_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:51.011000
14-1,14-1_frame_3267_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:52.043000
14-1,14-1_frame_3273_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:53.043000
14-1,14-1_frame_3279_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:54.044000
14-1,14-1_frame_3285_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:55.076000
14-1,14-1_frame_3291_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:56.076000
14-1,14-1_frame_3297_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:57.078000
14-1,14-1_frame_3303_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:58.078000
14-1,14-1_frame_3309_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:33:59.077000
14-1,14-1_frame_3315_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:00.077000
14-1,14-1_frame_3321_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:01.075000
14-1,14-1_frame_3327_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:02.076000
14-1,14-1_frame_3333_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:03.077000
14-1,14-1_frame_3339_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:04.077000
14-1,14-1_frame_3345_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:05.077000
14-1,14-1_frame_3351_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:06.077000
14-1,14-1_frame_3357_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:07.077000
14-1,14-1_frame_3363_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:08.076000
14-1,14-1_frame_3369_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:09.077000
14-1,14-1_frame_3375_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:10.077000
14-1,14-1_frame_3381_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:11.077000
14-1,14-1_frame_3387_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:12.078000
14-1,14-1_frame_3393_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:13.077000
14-1,14-1_frame_3399_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:14.077000
14-1,14-1_frame_3405_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:15.075000
14-1,14-1_frame_3411_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:16.076000
14-1,14-1_frame_3417_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:17.077000
14-1,14-1_frame_3423_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:18.077000
14-1,14-1_frame_3429_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:19.076000
14-1,14-1_frame_3435_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:20.077000
14-1,14-1_frame_3441_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:21.076000
14-1,14-1_frame_3447_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:22.077000
14-1,14-1_frame_3453_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:23.076000
14-1,14-1_frame_3459_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:24.077000
14-1,14-1_frame_3465_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:25.076000
14-1,14-1_frame_3471_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:26.077000
14-1,14-1_frame_3477_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:27.077000
14-1,14-1_frame_3483_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:28.076000
14-1,14-1_frame_3489_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:29.078000
14-1,14-1_frame_3495_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:30.077000
14-1,14-1_frame_3501_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:31.076000
14-1,14-1_frame_3507_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:32.077000
14-1,14-1_frame_3513_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:33.077000
14-1,14-1_frame_3519_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:34.076000
14-1,14-1_frame_3525_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:35.077000
14-1,14-1_frame_3531_face0.jpg,0.0000,0.0000,0.0000,0,5,1900-01-01 10:34:36.077000
14-2,14-2_frame_0045_face0.jpg,0.0333,0.1333,0.0000,0,7,1900-01-01 03:31:21.659000
14-2,14-2_frame_0051_face0.jpg,0.0222,0.1333,0.0000,0,7,1900-01-01 03:31:22.658000
14-2,14-2_frame_0057_face0.jpg,0.0222,0.1333,0.0000,0,7,1900-01-01 03:31:23.691000
14-2,14-2_frame_0063_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:31:24.690000
