Video,Frame,PERCLOS,BlinkRate,YawnRate,KSS,Timestamp
13-2,13-2_frame_0420.jpg,-0.07188393670562843,0.08235640460353455,-0.17196705283325484,3,03:54:02:764
13-2,13-2_frame_0480.jpg,0.10591119766808384,0.2696156165254412,-0.17196705283325484,3,03:54:12:764
13-2,13-2_frame_0540.jpg,0.03428150324414226,0.2696156165254412,-0.17196705283325484,3,03:54:23:030
13-2,13-2_frame_0600.jpg,-0.036069089493657634,0.14477614191083676,-0.17196705283325484,3,03:54:33:064
13-2,13-2_frame_0660.jpg,0.07009635045611305,0.33203535383274335,-0.17196705283325484,3,03:54:43:064
13-2,13-2_frame_0720.jpg,-0.036069089493657634,0.14477614191083676,-0.17196705283325484,3,03:54:53:064
13-2,13-2_frame_0780.jpg,0.14172604488005464,0.39445509114004557,-0.17196705283325484,3,03:55:03:100
13-2,13-2_frame_0840.jpg,0.10591119766808384,0.33203535383274335,-0.17196705283325484,3,03:55:13:131
13-2,13-2_frame_0900.jpg,0.14172604488005464,0.2696156165254412,-0.17196705283325484,3,03:55:23:131
13-2,13-2_frame_0960.jpg,0.31952117925376705,0.39445509114004557,0.29876452330880665,3,03:55:33:132
13-2,13-2_frame_1020.jpg,0.14172604488005464,0.08235640460353455,0.29876452330880665,3,03:55:43:132
13-2,13-2_frame_1080.jpg,0.1775408920920256,0.01993666729623234,0.29876452330880665,3,03:55:53:166
13-2,13-2_frame_1140.jpg,0.10591119766808384,-0.04248307001106987,0.29876452330880665,3,03:56:03:500
13-2,13-2_frame_1200.jpg,0.03428150324414226,-0.10490280731837208,0.29876452330880665,3,03:56:13:498
13-2,13-2_frame_1260.jpg,-0.00025424228168684975,-0.04248307001106987,0.29876452330880665,3,03:56:23:499
13-2,13-2_frame_1320.jpg,-0.14223452944342832,-0.10490280731837208,-0.17196705283325484,3,03:56:33:500
13-2,13-2_frame_1380.jpg,-0.1780493766553991,-0.16732254462567428,-0.17196705283325484,3,03:56:43:500
13-2,13-2_frame_1440.jpg,0.03428150324414226,0.14477614191083676,-0.17196705283325484,3,03:56:53:533
13-2,13-2_frame_1500.jpg,-0.00025424228168684975,0.14477614191083676,-0.17196705283325484,3,03:57:03:533
13-2,13-2_frame_1560.jpg,0.07009635045611305,0.2696156165254412,-0.17196705283325484,3,03:57:13:568
13-2,13-2_frame_1620.jpg,-0.00025424228168684975,0.20719587921813895,-0.17196705283325484,3,03:57:23:567
13-2,13-2_frame_1680.jpg,0.10591119766808384,0.39445509114004557,-0.17196705283325484,3,03:57:33:600
13-2,13-2_frame_1740.jpg,0.14172604488005464,0.4568748284473478,-0.17196705283325484,3,03:57:43:602
13-2,13-2_frame_1800.jpg,-0.036069089493657634,0.20719587921813895,-0.17196705283325484,3,03:57:53:600
13-2,13-2_frame_1860.jpg,-0.036069089493657634,0.14477614191083676,-0.17196705283325484,3,03:58:03:936
13-2,13-2_frame_1920.jpg,-0.1076987839175993,0.01993666729623234,-0.17196705283325484,3,03:58:13:936
13-2,13-2_frame_1980.jpg,0.21207663761785453,0.4568748284473478,-0.17196705283325484,3,03:58:24:267
13-2,13-2_frame_2040.jpg,0.2837063320417963,0.39445509114004557,-0.17196705283325484,3,03:58:34:301
13-2,13-2_frame_2100.jpg,0.3898717719915668,0.51929456575465,-0.17196705283325484,3,03:58:44:335
13-2,13-2_frame_2160.jpg,0.24789148482982531,0.33203535383274335,-0.17196705283325484,3,03:58:54:469
13-2,13-2_frame_2220.jpg,0.21207663761785453,0.2696156165254412,-0.17196705283325484,3,03:59:04:503
13-2,13-2_frame_2280.jpg,0.31952117925376705,0.39445509114004557,-0.17196705283325484,3,03:59:14:636
13-2,13-2_frame_2340.jpg,0.03428150324414226,0.01993666729623234,-0.17196705283325484,3,03:59:24:735
13-2,13-2_frame_2400.jpg,0.03428150324414226,0.14477614191083676,-0.17196705283325484,3,03:59:34:769
13-2,13-2_frame_2460.jpg,-0.036069089493657634,0.08235640460353455,-0.17196705283325484,3,03:59:44:835
13-2,13-2_frame_2520.jpg,0.354056924779596,0.6441340403692544,-0.17196705283325484,3,03:59:54:937
13-2,13-2_frame_2580.jpg,0.2837063320417963,0.6441340403692544,-0.17196705283325484,3,04:00:04:937
13-2,13-2_frame_2640.jpg,0.14172604488005464,0.4568748284473478,-0.17196705283325484,3,04:00:15:003
13-2,13-2_frame_2700.jpg,0.24789148482982531,0.4568748284473478,-0.17196705283325484,3,04:00:25:102
13-2,13-2_frame_2760.jpg,0.24789148482982531,0.33203535383274335,-0.17196705283325484,3,04:00:35:238
13-2,13-2_frame_2820.jpg,0.4973163136274793,0.7689735149838588,-0.17196705283325484,3,04:00:45:238
13-2,13-2_frame_2880.jpg,0.1775408920920256,0.33203535383274335,-0.17196705283325484,3,04:00:55:270
13-2,13-2_frame_2940.jpg,0.2837063320417963,0.39445509114004557,-0.17196705283325484,3,04:01:05:337
13-2,13-2_frame_3000.jpg,0.4973163136274793,0.5817143030619523,-0.17196705283325484,3,04:01:15:369
13-2,13-2_frame_3060.jpg,0.354056924779596,0.4568748284473478,-0.17196705283325484,3,04:01:25:504
13-2,13-2_frame_3120.jpg,0.354056924779596,0.51929456575465,-0.17196705283325484,3,04:01:35:603
13-2,13-2_frame_3180.jpg,0.07009635045611305,0.08235640460353455,-0.17196705283325484,3,04:01:45:737
13-2,13-2_frame_3240.jpg,0.1775408920920256,0.2696156165254412,-0.17196705283325484,3,04:01:55:803
13-2,13-2_frame_3300.jpg,0.10591119766808384,0.20719587921813895,-0.17196705283325484,3,04:02:05:870
13-2,13-2_frame_3360.jpg,-0.14223452944342832,-0.04248307001106987,-0.17196705283325484,3,04:02:15:903
14-1,14-1_frame_0180.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:25:13:770
14-1,14-1_frame_0240.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:25:23:867
14-1,14-1_frame_0300.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:25:33:869
14-1,14-1_frame_0360.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:25:43:901
14-1,14-1_frame_0420.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:25:53:901
14-1,14-1_frame_0480.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:26:03:936
14-1,14-1_frame_0540.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:26:13:936
14-1,14-1_frame_0600.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:26:23:936
14-1,14-1_frame_0660.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:26:33:935
14-1,14-1_frame_0720.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:26:43:937
14-1,14-1_frame_0780.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:26:53:937
14-1,14-1_frame_0840.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:27:04:170
14-1,14-1_frame_0900.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:27:14:171
14-1,14-1_frame_0960.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:27:24:701
14-1,14-1_frame_1020.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:27:34:737
14-1,14-1_frame_1080.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:27:44:770
14-1,14-1_frame_1140.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:27:54:803
14-1,14-1_frame_1200.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:04:904
14-1,14-1_frame_1260.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:15:037
14-1,14-1_frame_1320.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:25:038
14-1,14-1_frame_1380.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:35:037
14-1,14-1_frame_1440.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:45:039
14-1,14-1_frame_1500.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:28:55:038
14-1,14-1_frame_1560.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:29:05:139
14-1,14-1_frame_1620.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:29:15:438
14-1,14-1_frame_1680.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:29:25:471
14-1,14-1_frame_1740.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:29:35:973
14-1,14-1_frame_1800.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:29:46:005
14-1,14-1_frame_1860.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,5,10:29:56:006
14-1,14-1_frame_1920.jpg,-0.6756199325645653,-0.9163593923133008,-0.17196705283325484,5,10:30:06:407
14-1,14-1_frame_1980.jpg,-0.6756199325645653,-0.9163593923133008,-0.17196705283325484,5,10:30:16:407
14-1,14-1_frame_2040.jpg,-0.711434779776536,-0.978779129620603,-0.17196705283325484,5,10:30:26:405
14-1,14-1_frame_2100.jpg,-0.711434779776536,-0.978779129620603,-0.17196705283325484,5,10:30:36:407
14-1,14-1_frame_2160.jpg,-0.711434779776536,-0.978779129620603,-0.17196705283325484,5,10:30:46:406
14-1,14-1_frame_2220.jpg,-0.711434779776536,-0.978779129620603,-0.17196705283325484,5,10:30:56:407
14-1,14-1_frame_2280.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:06:406
14-1,14-1_frame_2340.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:16:407
14-1,14-1_frame_2400.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:26:841
14-1,14-1_frame_2460.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:36:842
14-1,14-1_frame_2520.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:46:873
14-1,14-1_frame_2580.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:31:56:873
14-1,14-1_frame_2640.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:06:874
14-1,14-1_frame_2700.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:17:141
14-1,14-1_frame_2760.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:27:140
14-1,14-1_frame_2820.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:37:140
14-1,14-1_frame_2880.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:47:141
14-1,14-1_frame_2940.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:32:57:142
14-1,14-1_frame_3000.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:07:509
14-1,14-1_frame_3060.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:17:509
14-1,14-1_frame_3120.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:27:510
14-1,14-1_frame_3180.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:37:511
14-1,14-1_frame_3240.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:47:511
14-1,14-1_frame_3300.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:33:57:576
14-1,14-1_frame_3360.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,5,10:34:07:577
14-2,14-2_frame_0180.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:31:44:228
14-2,14-2_frame_0240.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:31:54:360
14-2,14-2_frame_0300.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:32:04:394
14-2,14-2_frame_0360.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:32:15:060
14-2,14-2_frame_0420.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:32:25:061
14-2,14-2_frame_0480.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:32:35:294
14-2,14-2_frame_0540.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:32:45:461
14-2,14-2_frame_0600.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:32:55:495
14-2,14-2_frame_0660.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:33:05:827
14-2,14-2_frame_0720.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:33:15:826
14-2,14-2_frame_0780.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:33:25:827
14-2,14-2_frame_0840.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:33:36:195
14-2,14-2_frame_0900.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:33:46:195
14-2,14-2_frame_0960.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:33:56:528
14-2,14-2_frame_1020.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:06:527
14-2,14-2_frame_1080.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:34:16:527
14-2,14-2_frame_1140.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:26:527
14-2,14-2_frame_1200.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:36:527
14-2,14-2_frame_1260.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:34:46:528
14-2,14-2_frame_1320.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:34:56:527
14-2,14-2_frame_1380.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:35:06:527
14-2,14-2_frame_1440.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:35:16:527
14-2,14-2_frame_1500.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:35:26:529
14-2,14-2_frame_1560.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:35:36:796
14-2,14-2_frame_1620.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:35:46:796
14-2,14-2_frame_1680.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:35:56:795
14-2,14-2_frame_1740.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:36:06:796
14-2,14-2_frame_1800.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:36:16:796
14-2,14-2_frame_1860.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:36:26:797
14-2,14-2_frame_1920.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:36:36:796
14-2,14-2_frame_1980.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:36:46:796
14-2,14-2_frame_2040.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:36:56:797
14-2,14-2_frame_2100.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:37:06:797
14-2,14-2_frame_2160.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:37:16:997
14-2,14-2_frame_2220.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:37:26:998
14-2,14-2_frame_2280.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:37:37:030
14-2,14-2_frame_2340.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,7,03:37:47:031
14-2,14-2_frame_2400.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,7,03:37:57:030
14-2,14-2_frame_2460.jpg,-0.5336396454028237,-0.5418409684694875,-0.17196705283325484,7,03:38:07:030
14-2,14-2_frame_2520.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,7,03:38:17:031
14-2,14-2_frame_2580.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,7,03:38:27:030
14-2,14-2_frame_2640.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,7,03:38:37:064
14-2,14-2_frame_2700.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:38:47:066
14-2,14-2_frame_2760.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:38:57:167
14-2,14-2_frame_2820.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:39:07:168
14-2,14-2_frame_2880.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:39:17:232
14-2,14-2_frame_2940.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:39:27:533
14-2,14-2_frame_3000.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:39:37:599
14-2,14-2_frame_3060.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:39:47:700
14-2,14-2_frame_3120.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:39:57:700
14-2,14-2_frame_3180.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,03:40:07:766
14-2,14-2_frame_3240.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:40:18:068
14-2,14-2_frame_3300.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:40:28:100
14-2,14-2_frame_3360.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,7,03:40:38:435
14-3,14-3_frame_0180.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:12:37:835
14-3,14-3_frame_0240.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:12:47:868
14-3,14-3_frame_0300.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:12:57:900
14-3,14-3_frame_0360.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:13:07:902
14-3,14-3_frame_0420.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:13:17:901
14-3,14-3_frame_0480.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:13:27:904
14-3,14-3_frame_0540.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:13:37:903
14-3,14-3_frame_0600.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:13:47:970
14-3,14-3_frame_0660.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:13:58:003
14-3,14-3_frame_0720.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:14:08:302
14-3,14-3_frame_0780.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:14:18:337
14-3,14-3_frame_0840.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:14:28:404
14-3,14-3_frame_0900.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:14:38:470
14-3,14-3_frame_0960.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:14:48:470
14-3,14-3_frame_1020.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:14:58:470
14-3,14-3_frame_1080.jpg,-0.7817853725143359,-1.0411988669279053,-0.17196705283325484,8,12:15:08:471
14-3,14-3_frame_1140.jpg,-0.7817853725143359,-1.0411988669279053,-0.17196705283325484,8,12:15:18:470
14-3,14-3_frame_1200.jpg,-0.7817853725143359,-1.0411988669279053,-0.17196705283325484,8,12:15:28:472
14-3,14-3_frame_1260.jpg,-0.5336396454028237,-0.978779129620603,-0.17196705283325484,8,12:15:38:470
14-3,14-3_frame_1320.jpg,-0.5336396454028237,-0.978779129620603,-0.17196705283325484,8,12:15:48:704
14-3,14-3_frame_1380.jpg,-0.5336396454028237,-0.978779129620603,-0.17196705283325484,8,12:15:58:704
14-3,14-3_frame_1440.jpg,-0.5694544926147946,-0.978779129620603,-0.17196705283325484,8,12:16:08:738
14-3,14-3_frame_1500.jpg,-0.5694544926147946,-0.978779129620603,-0.17196705283325484,8,12:16:18:739
14-3,14-3_frame_1560.jpg,-0.5694544926147946,-0.978779129620603,-0.17196705283325484,8,12:16:28:738
14-3,14-3_frame_1620.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:16:38:771
14-3,14-3_frame_1680.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:16:48:772
14-3,14-3_frame_1740.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:16:58:840
14-3,14-3_frame_1800.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:17:08:839
14-3,14-3_frame_1860.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:17:19:008
14-3,14-3_frame_1920.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:17:29:341
14-3,14-3_frame_1980.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:17:39:341
14-3,14-3_frame_2040.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:17:49:375
14-3,14-3_frame_2100.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:17:59:373
14-3,14-3_frame_2160.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,8,12:18:09:973
14-3,14-3_frame_2220.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,8,12:18:19:974
14-3,14-3_frame_2280.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,8,12:18:29:974
14-3,14-3_frame_2340.jpg,-0.5336396454028237,-0.9163593923133008,-0.17196705283325484,8,12:18:40:074
14-3,14-3_frame_2400.jpg,-0.5336396454028237,-0.9163593923133008,-0.17196705283325484,8,12:18:50:074
14-3,14-3_frame_2460.jpg,-0.5336396454028237,-0.9163593923133008,-0.17196705283325484,8,12:19:00:174
14-3,14-3_frame_2520.jpg,-0.49782479819085296,-0.8539396550059986,-0.17196705283325484,8,12:19:10:174
14-3,14-3_frame_2580.jpg,-0.35584451102911147,-0.7915199176986963,-0.17196705283325484,8,12:19:20:174
14-3,14-3_frame_2640.jpg,-0.42747420545305304,-0.9163593923133008,-0.17196705283325484,8,12:19:30:206
14-3,14-3_frame_2700.jpg,-0.6756199325645653,-0.978779129620603,-0.17196705283325484,8,12:19:40:208
14-3,14-3_frame_2760.jpg,-0.6756199325645653,-0.978779129620603,-0.17196705283325484,8,12:19:50:207
14-3,14-3_frame_2820.jpg,0.03428150324414226,-0.6042607057767897,-0.17196705283325484,8,12:20:00:207
14-3,14-3_frame_2880.jpg,0.10591119766808384,-0.5418409684694875,-0.17196705283325484,8,12:20:10:207
14-3,14-3_frame_2940.jpg,-0.036069089493657634,-0.6042607057767897,-0.17196705283325484,8,12:20:20:242
14-3,14-3_frame_3000.jpg,0.10591119766808384,-0.4170014938548831,-0.17196705283325484,8,12:20:30:243
14-3,14-3_frame_3060.jpg,0.14172604488005464,-0.3545817565475809,-0.17196705283325484,8,12:20:40:409
14-3,14-3_frame_3120.jpg,0.1775408920920256,-0.2921620192402787,-0.17196705283325484,8,12:20:50:410
14-3,14-3_frame_3180.jpg,-0.3916593582410822,-0.4794212311621853,7.83046974158179,8,12:21:00:410
14-3,14-3_frame_3240.jpg,-0.2496790710793408,-0.5418409684694875,7.83046974158179,8,12:21:10:411
14-3,14-3_frame_3300.jpg,0.46150146641550854,-0.4170014938548831,7.83046974158179,8,12:21:20:411
14-3,14-3_frame_3360.jpg,0.31952117925376705,-0.6666804430840919,13.479248655286527,8,12:21:30:408
2-1,2-1_frame_0180.jpg,-0.3200296638171406,-0.2921620192402787,-0.17196705283325484,3,10:57:45:241
2-1,2-1_frame_0240.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,3,10:57:55:507
2-1,2-1_frame_0300.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,3,10:58:05:510
2-1,2-1_frame_0360.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,3,10:58:15:508
2-1,2-1_frame_0420.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,3,10:58:25:507
2-1,2-1_frame_0480.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,3,10:58:35:575
2-1,2-1_frame_0540.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,3,10:58:45:577
2-1,2-1_frame_0600.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,3,10:58:55:577
2-1,2-1_frame_0660.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,3,10:59:05:843
2-1,2-1_frame_0720.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,3,10:59:15:841
2-1,2-1_frame_0780.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,3,10:59:25:876
2-1,2-1_frame_0840.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,3,10:59:36:009
2-1,2-1_frame_0900.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,3,10:59:46:010
2-1,2-1_frame_0960.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,3,10:59:56:042
2-1,2-1_frame_1020.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,3,11:00:06:277
2-1,2-1_frame_1080.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,3,11:00:16:277
2-1,2-1_frame_1140.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,3,11:00:26:344
2-1,2-1_frame_1200.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,3,11:00:36:377
2-1,2-1_frame_1260.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,3,11:00:46:377
2-1,2-1_frame_1320.jpg,-0.2496790710793408,-0.04248307001106987,-0.17196705283325484,3,11:00:56:443
2-1,2-1_frame_1380.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,3,11:01:06:443
2-1,2-1_frame_1440.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,3,11:01:16:478
2-1,2-1_frame_1500.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,3,11:01:26:478
2-1,2-1_frame_1560.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,3,11:01:36:544
2-1,2-1_frame_1620.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,3,11:01:46:877
2-1,2-1_frame_1680.jpg,-0.2138642238673699,0.01993666729623234,-0.17196705283325484,3,11:01:56:914
2-1,2-1_frame_1740.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,3,11:02:06:943
2-1,2-1_frame_1800.jpg,-0.036069089493657634,0.33203535383274335,-0.17196705283325484,3,11:02:16:944
2-1,2-1_frame_1860.jpg,-0.1076987839175993,0.20719587921813895,-0.17196705283325484,3,11:02:26:978
2-1,2-1_frame_1920.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,3,11:02:37:011
2-1,2-1_frame_1980.jpg,-0.1076987839175993,0.14477614191083676,-0.17196705283325484,3,11:02:47:013
